Recipe Title,Has meat,Meat types,Meat quantity (kg),Carbon footprint,Rating,Website,Servings
"
	Ricotta and Spinach Stuffed Manicotti Recipe - Allrecipes.com
",True,"['cheese', 'egg', 'cheese', 'cheese']","[0.45359188070533535, 0.006, 0.04252423881612519, 0]",6.7263676135397175,4.7,allrecipes,6 servings
Brie With Brown Sugar and Nuts Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 8 appetizer servings
Penne with Spinach Sauce Recipe : Giada De Laurentiis : Recipes : Food Network,True,"['cheese', 'cheese']","[0.05669898508816692, 0.02834949254408346]",1.14815444803538,4,food network,6 servings		
"
	Meaty Spaghetti Sauce Recipe - Allrecipes.com
",True,"['beef', 'pork', 'beef', 'beef']","[0.4535147392290249, 0.4535147392290249, 0, 0]",17.732426303854872,4.7,allrecipes,16 cups
"









Whiskey Sour Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Serves 1.
Tuna Croquette Recipe : Alton Brown : Recipes : Food Network,True,"['tuna', 'egg']","[3.6281179138321993, 0.012]",22.189119274376417,5,food network,8 appetizer size croquettes		
"









Moroccan Chicken and Lentils Recipe
 at Epicurious.com",True,['chicken'],[0.6802721088435374],4.6938775510204085,4.35,epicurious, Makes 12 servings
Mahi Mahi Tacos Recipe :   : Recipes : Food Network,False,[],0,0.0,5,food network,about 4 to 5 servings		
"
	Marinated Mushrooms Recipe - Allrecipes.com
",False,[],0,0.0,3.8,allrecipes,8 to 10 servings
"









Roasted Asparagus Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Makes 4 servings
"
	Creamy Carrot Soup Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,3 cups
"
	Crunchy Oven Fried Tilapia Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,3.9,allrecipes,4 servings
"
	Chicken Spaghetti III Recipe - Allrecipes.com
",True,"['cheese', 'chicken']","[0.3401360544217687, 0]",4.591836734693877,4.5,allrecipes,6 servings
"
	Savory Halibut Enchiladas Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0, 0]",0.0,4.7,allrecipes,8 servings
"
	Cream Cheese Cookies I Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0.11339797017633384, 0.006]",1.5596725973805068,4.1,allrecipes,6 dozen
"
	Quick Eggplant Parmesan Recipe - Allrecipes.com
",True,"['egg', 'egg', 'cheese', 'cheese']","[0.006, 0.0105, 0.04252423881612519, 0]",0.6532772240176901,4.2,allrecipes,2 servings
"
	Orange Drop Cookies II Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.0,allrecipes,3 dozen
"
	Upside-Down Caramel Latte Bake  Recipe from Betty Crocker
",True,['egg'],[0.036000000000000004],0.1728,,betty crocker,8 servings
Baked Egg Rolls Recipe | MyRecipes.com,True,"['turkey', 'egg', 'egg']","[0.22675736961451246, 0.084, 0.006]",2.9036553287981857,,myrecipes,14 servings (serving size: 1 roll and about 1 tablespoon sauce)
Apricot Oat Bars Recipe : Giada De Laurentiis : Recipes : Food Network,True,['egg'],[0.006],0.0288,5,food network,24 bars		
Basic Long-Grain Brown Rice Pilaf Recipe : Food Network Kitchens : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings (2 1/2 cups)		
Sun-dried Tomato Dip Recipe : Ina Garten : Recipes : Food Network,True,['cheese'],[0.22679594035266767],3.0617451947610137,4,food network,2 cups		
"
	Dry Rub Ribs  Recipe - Allrecipes.com
",True,['pork'],[1.8140589569160996],21.950113378684804,4.5,allrecipes,6 servings
"
	Sheryl's Baked Potatoes Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0, 0]",0.0,4.3,allrecipes,4 servings
"
	Chicken Corn Chowder Recipe - Allrecipes.com
",True,"['chicken', 'chicken']","[0, 0]",0.0,4.5,allrecipes,8 servings
Gougeres Stuffed with Ham Mousse Recipe : Emeril Lagasse : Recipes : Food Network,True,"['egg', 'cheese']","[0.024, 0.11339797017633384]",1.6460725973805068,5,food network,about 4 1/2 dozen		
"
	Spinach and Mushroom Salad Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.5,allrecipes,4 servings
"
	Awesome Fried Chicken Recipe - Allrecipes.com
",True,['chicken'],[5.895691609977324],40.68027210884354,4.0,allrecipes,8 servings
"
	Spooky Spider Cookies  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,20 cookies
Braised Mustard Greens Recipe : Rachael Ray : Recipes : Food Network,True,['chicken'],[0],0.0,5,food network,8 servings		
"
	Mashed Potato Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,6 servings
"
	Kitty Litter Cake Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,20 servings
Steak Salad Recipe : Giada De Laurentiis : Recipes : Food Network,True,['beef'],[0.4535147392290249],12.244897959183673,5,food network,4 servings		
"









Slow-Cooked Texas Beer Brisket Recipe
 at Epicurious.com",True,['beef'],[7.709750566893423],208.16326530612244,5.0,epicurious, Makes 8 to 10 servings
Caramelised Onions Recipe - Taste.com.au,False,[],0,0.0,5,taste,Ingredients 
"
	Herbed Scalloped Potatoes and Onions Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,5.0,allrecipes,6 servings
"
	Peach Upside Down Cake I Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.2,allrecipes,8 inch square cake
"
	Dry Spice Rub for Lamb or Beef Recipe - Allrecipes.com
",False,[],0,0.0,3.9,allrecipes,1 /4 cup
"
	Seven Layer Tex Mex Dip Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.8,allrecipes,7 cups
"
	Artichoke Soup Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.4,allrecipes,8 cups
Avocado Fries Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,Serves 6
"
	Pastel de Tres Leches (Three Milk Cake) Recipe - Allrecipes.com
",True,['egg'],[0.036000000000000004],0.1728,5.0,allrecipes,1 10x15-inch cake
"









Quick Black Bean Soup Recipe
 at Epicurious.com",True,['chicken'],[0.4677666269773771],3.227589726143902,4.9,epicurious, Serves 6
"
	Easy Raspberry Lemonade Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,18 (4 ounce) servings
"
	Asian Orange Chicken Recipe - Allrecipes.com
",True,"['chicken', 'chicken']","[0, 0]",0.0,4.5,allrecipes,4 servings
Summer Borscht Recipe : Ina Garten : Recipes : Food Network,True,['chicken'],[0],0.0,4,food network,6 servings		
"









Caramelized Walnuts Recipe
 at Epicurious.com",False,[],0,0.0,4.15,epicurious, Makes 1 1/2 cups
Citrus Champagne Punch Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,4,food network,"about 1 1/2 quarts, 8 to 10 servings		"
"









Aïoli Recipe
 at Epicurious.com",True,['egg'],[0.006],0.0288,4.5,epicurious, Makes about 1/2 cup
Cilantro Chicken Recipe | MyRecipes.com,True,['chicken'],[2.7210884353741496],18.775510204081634,,myrecipes,Makes 4 servings
Curry Chicken Pot Pie Recipe : Alton Brown : Recipes : Food Network,True,"['chicken', 'chicken']","[0, 0]",0.0,5,food network,6 to 8 servings		
"
	Creamy Coleslaw   Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,8 servings (2/3 cup each)
Stewed Fruit with Ice Cream Recipe : Ina Garten : Recipes : Food Network,False,[],0,0.0,4,food network,6 servings		
"
	Strawberry Lemonade Ice Pops Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,12 servings
"
	Mom's Best Granola Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,14 cups
"
	Great Green Salad Recipe - Allrecipes.com
",True,['cheese'],[0.05669898508816692],0.7654362986902534,4.6,allrecipes,4 servings
"
	Garlic Red Potatoes Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.4,allrecipes,4 servings
"
	Marinated Grilled Chicken II Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.6,allrecipes,4 servings
Pan-Fried Sea Trout Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,2 to 4 servings
"
	Broccoli with Cheese  Recipe from Betty Crocker
",True,['cheese'],[0.17009695526450075],2.29630889607076,,betty crocker,6 servings (1/2 cup each)
"









Creamy Artichoke Dip with Pita Chips Recipe
 at Epicurious.com",True,"['cheese', 'cheese']","[0.2834949254408346, 0.09922322390429211]",5.166695016159211,3.95,epicurious, Makes 8 servings
Brown Sugar Vinaigrette Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 2/3 cup
"
	Jesse and Steve's Fresh Strawberry Cake Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.3,allrecipes,1 - 9x13 inch pan
"
	Pumpkin Fudge Recipe - Allrecipes.com
",False,[],0,0.0,3.7,allrecipes,36 servings
"
	Cheesy Ham and Hash Brown Casserole Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0, 0]",0.0,4.5,allrecipes,12 servings
"
	Fresh Rhubarb Pie Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,1 pie
"
	Pumpkin Bread  Recipe from Betty Crocker
",True,['egg'],[0.024],0.1152,,betty crocker,2 loaves (24 slices each)
"
	Easy Chicken Tetrazzini Recipe - Allrecipes.com
",True,"['chicken', 'chicken', 'chicken', 'cheese']","[0, 0.3614560299370641, 0, 0]",2.4940466065657425,4.3,allrecipes,8 servings
Warm Turnip Green Dip Recipe | MyRecipes.com,True,"['cheese', 'cheese']","[0.3401939105290015, 0]",4.59261779214152,,myrecipes,Makes 4 cups
Banana Split Cake Recipe : Paula Deen : Recipes : Food Network,True,['egg'],[0.012],0.0576,5,food network,15 to 20 servings		
"
	My Best Clam Chowder Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,8 servings
"
	To Die For Blueberry Muffins Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,8 large muffins
"
	Oat Bars Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,3.3,allrecipes,16 bars
"
	Kettle Corn Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,10 cups
"









Pork Confit Recipe
 at Epicurious.com",True,['pork'],[3.1746031746031744],38.41269841269841,5.0,epicurious, Makes about 2 1/2 pounds
"









Red Beans and Rice Recipe
 at Epicurious.com",True,['chicken'],[0],0.0,4.65,epicurious, Serves 6
"









Shrimp de Jonghe Recipe
 at Epicurious.com",False,[],0,0.0,4.0,epicurious, Makes 8 servings
Mac and Cheddar Cheese with Chicken and Broccoli Recipe : Rachael Ray : Recipes : Food Network,True,"['chicken', 'chicken']","[0.4535147392290249, 0]",3.129251700680272,4,food network,Yield: 6 servings		
"
	Garlic Mashed Potatoes Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,4 servings
"









Tuna Steak au Poivre Recipe
 at Epicurious.com",True,"['beef', 'tuna']","[1.3605442176870748, 1.3605442176870748]",45.03401360544217,4.55,epicurious, Makes 4 servings
Slow-Cooker Brisket Sandwiches Recipe : Food Network Kitchens : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings		
"
	Moroccan Lentil Soup Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,6 plus servings
"









To Crack and Shave Fresh Coconut Recipe
 at Epicurious.com",False,[],0,0.0,,epicurious,
"
	Cranberry Oatmeal Cookies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,3.6,allrecipes,2 dozen
"
	Simple Baked Beans Recipe - Allrecipes.com
",True,['pork'],[0.5102908657935022],6.174519476101377,4.6,allrecipes,10 servings
Pressure Cooker Pork and Beans Recipe : Emeril Lagasse : Recipes : Food Network,True,"['pork', 'chicken', 'pork']","[1.8140589569160996, 0, 0.22675736961451246]",24.693877551020407,5,food network,4 to 6 servings		
Baked Shrimp with Feta Recipe | MyRecipes.com,True,['cheese'],[0.07087373136020865],0.9567953733628167,,myrecipes,4 servings (serving size: 1 cup)
Green Curry Chicken Recipe : Tyler Florence : Recipes : Food Network,True,"['chicken', 'chicken']","[0, 1.1337868480725624]",7.8231292517006805,4,food network,4 servings		
"
	Steamed Lobster Tails Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,4 servings
"
	Gelatin Spritz Cookies Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.1,allrecipes,2 - 3 dozen
Slow Cooker Lasagna Recipe : Alton Brown : Recipes : Food Network,True,"['egg', 'beef', 'pork']","[0.066, 0.4535147392290249, 0.22675736961451246]",15.305462131519274,3,food network,10 to 12 servings		
"
	Roomali Roti Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,6 rotis
"
	Slow Cooker Swiss Steak Recipe - Allrecipes.com
",True,['beef'],[0.6802721088435374],18.36734693877551,4.2,allrecipes,6 servings
"
	Creamy Strawberry Crepes Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.018000000000000002, 0.2551454328967511]",3.53086334410614,4.6,allrecipes,12 filled crepes
"
	Orzo with Parmesan and Basil Recipe - Allrecipes.com
",True,"['chicken', 'cheese']","[0.4394171344332936, 0]",3.0319782275897262,4.7,allrecipes,4 servings
"
	Creamy Orange Cake Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,1 - 9x13 inch pan
"
	Italian-Style Deviled Eggs Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.07200000000000001, 0]",0.3456,4.0,allrecipes,24 deviled eggs
"
	Snow Grapes Recipe - Allrecipes.com
",True,['cheese'],[0.2551454328967511],3.4444633441061403,4.6,allrecipes,12 servings
"
	The Best Vegetarian Chili in the World Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,8 servings
Spiced Pear Cider Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 8 cups (serving size: 1 cup)
"









Cranberry Bars Recipe
 at Epicurious.com",False,[],0,0.0,4.55,epicurious, Makes 12 bars
Mamo's Apple Strudel Recipe : Duff Goldman : Recipes : Food Network,False,[],0,0.0,5,food network,3 to 4 logs		
Stuffed Sweet Mini-Peppers Recipe | MyRecipes.com,True,['chicken'],[0],0.0,,myrecipes,Makes 4 or 5 appetizer servings
"
	Kelsey's Favorite Stuffed Green Peppers Recipe - Allrecipes.com
",True,"['beef', 'cheese']","[0.6802721088435374, 0.05669898508816692]",19.132783237465762,4.4,allrecipes,6 servings
"
	Thai Pumpkin Soup Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.1,allrecipes,4 servings
"
	Hot Mocha Drink Mix Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,4 cups
"
	Simple White Cake Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.2,allrecipes,12 cupcakes or 1- 9x9 inch pan
"
	Goat Cheese Stuffed Lamb Burgers Recipe - Allrecipes.com
",True,"['lamb', 'egg', 'cheese']","[0.9070294784580498, 0.006, 0.11339797017633384]",37.11522815293606,4.7,allrecipes,6 burgers
"
	Stir-Fried Shrimp with Snow Peas and Ginger Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.4,allrecipes,4 servings
"
	Thai Green Curry Chicken Recipe - Allrecipes.com
",True,['chicken'],[0.9070294784580498],6.258503401360544,4.5,allrecipes,4 servings
"
	Gold Fever Chicken Wing Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,1 -1/2 cups sauce
"
	Popcorn Cake I Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,1 bundt cake
"
	Moroccan Lamb Kabobs Recipe - Allrecipes.com
",True,"['lamb', 'cheese']","[0.9070294784580498, 0.1417474627204173]",37.46914630228119,4.2,allrecipes,6 servings
"
	Beef Pho Recipe - Allrecipes.com
",True,"['beef', 'beef', 'beef']","[2.2675736961451247, 0.9070294784580498, 0.01417474627204173]",86.09700386363083,4.5,allrecipes,6 servings
Grilled Lobster Smothered in Basil Butter Recipe : Bobby Flay : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings		
"
	Naan Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,14 servings
Romaine Hearts with Greek Dressing Recipe : Ellie Krieger : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"
	Seven Layer Taco Dip Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0.2551454328967511, 0]",3.4444633441061403,4.7,allrecipes,1 dip
Perfectly Grilled Steak Recipe : Bobby Flay : Recipes : Food Network,True,['beef'],[1.0418438509950672],28.129783976866815,4,food network,4 servings		
"
	Sugar Snap Pea Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,6 servings
Beets with Walnut-Garlic Sauce (Pkhali) Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,6 servings (serving size: 2/3 cup)
Vegetable Stuffing Recipe | MyRecipes.com,True,"['egg', 'egg']","[0.018000000000000002, 0.012]",0.14400000000000002,,myrecipes,8 to 10 servings
"









Smoky Mountain Wilted Lettuce Recipe
 at Epicurious.com",True,['egg'],[0.018000000000000002],0.0864,4.3,epicurious, Makes 6 to 8 servings
"
	Zucchini Chocolate Chip Cake Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.2,allrecipes,1 9x13-inch pan
Maple Roasted Butternut Squash and Sweet Potatoes with Wilted Spinach Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 6 servings (serving size: 1 cup)
Curried Couscous Recipe : Ina Garten : Recipes : Food Network,False,[],0,0.0,5,food network,6 servings		
Good Old Country Stuffing Recipe : Paula Deen : Recipes : Food Network,True,"['chicken', 'egg', 'turkey', 'chicken']","[0, 0.018000000000000002, 0, 0]",0.0864,5,food network,8 to 10 servings		
"
	Greens with Cannellini Beans and Pancetta Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,2 servings
"
	Easy Beef Stroganoff Recipe - Allrecipes.com
",True,"['egg', 'beef', 'beef']","[0.078, 0.9070294784580498, 0]",24.864195918367347,4.2,allrecipes,8 servings
Mini-Crawfish Pies Recipe : Paula Deen : Recipes : Food Network,True,"['cheese', 'chicken']","[0.11339797017633384, 0]",1.5308725973805068,5,food network,8 pies		
Short Ribs with Tagliatelle Recipe : Giada De Laurentiis : Recipes : Food Network,True,['beef'],[0],0.0,4,food network,4 to 6 servings		
"Sirloin Burgers with Balsamic Mayo, Mushrooms and Swiss Recipe : Rachael Ray : Recipes : Food Network",True,"['beef', 'cheese']","[0, 0]",0.0,5,food network,4 servings		
Three Cheese Omelette Recipe :   : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,4,food network,1 omelet		
Shrimp Risotto Recipe :   : Recipes : Food Network,True,"['chicken', 'cheese']","[0, 0]",0.0,5,food network,4 servings		
"
	Russian Tea Cakes I Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,3 dozen
Bananas Foster French Toast Recipe :   : Recipes : Food Network,True,['egg'],[0.024],0.1152,5,food network,8 servings		
"
	Christmas Breakfast Sausage Casserole Recipe - Allrecipes.com
",True,"['pork', 'egg', 'cheese']","[0.4535147392290249, 0.024, 0.22679594035266767]",8.664473539432215,4.6,allrecipes,8 servings
Smashed Parmesan Potatoes Recipe : Giada De Laurentiis : Recipes : Food Network,False,[],0,0.0,4,food network,8 servings		
"









Vanilla Bean-Coconut Cupcakes with Coconut Frosting Recipe
 at Epicurious.com",True,['egg'],[0.018000000000000002],0.0864,4.55,epicurious, Makes 18
Southwestern Chicken Soup Recipe | MyRecipes.com,True,"['chicken', 'chicken']","[0, 0]",0.0,,myrecipes,6 servings (serving size: 1 2/3 cups soups and 1 lime wedge)
Coca-Cola Cake Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,12 servings
"
	Beef Tips and Noodles Recipe - Allrecipes.com
",True,"['beef', 'egg']","[0.06378635822418778, 0.10200000000000001]",2.21183167205307,4.3,allrecipes,8 servings
Arugula Salad and Ultimate Vinaigrette Recipe : Tyler Florence : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings		
"
	Bubble Pizza Recipe - Allrecipes.com
",True,"['beef', 'cheese', 'cheese']","[0.4535147392290249, 0.04252423881612519, 0]",12.818975183201363,4.2,allrecipes,8 servings
"
	Chocolate Orange Marble Cake Recipe - Allrecipes.com
",True,['egg'],[0.018000000000000002],0.0864,4.2,allrecipes,1 -10 inch tube cake
"
	Easy Eggplant Parmesan Recipe - Allrecipes.com
",True,"['egg', 'egg', 'cheese', 'cheese']","[0.015, 0.006, 0.4819413732494188, 0]",6.607008538867154,4.3,allrecipes,4 servings
"
	Slow Cooker Pulled Pork Recipe - Allrecipes.com
",True,['pork'],[1.3605442176870748],16.462585034013603,4.6,allrecipes,8 servings
Black Bean Hummus Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,8 servings (serving size: about 3 1/2 tablespoons hummus and 3 pita wedges)
"
	Baked Zucchini Chips Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0, 0.012]",0.0576,4.2,allrecipes,4 servings
Oyster Stuffing Recipe : Wolfgang Puck : Recipes : Food Network,True,['egg'],[0.012],0.0576,5,food network,8 to 10 servings		
"
	Pound Cake  Recipe from Betty Crocker
",True,['egg'],[0.03],0.144,,betty crocker,24 servings
Chicken Enchilada Casserole Recipe | MyRecipes.com,True,"['chicken', 'cheese']","[0, 0.39689289561716845]",5.358054090831774,,myrecipes,10 servings (serving size: 1 casserole slice and 1 tablespoon sour cream)
"
	Baked Coconut Chicken Recipe - Allrecipes.com
",True,"['chicken', 'egg']","[0.6802721088435374, 0.006]",4.722677551020409,4.1,allrecipes,6 servings
"
	Authentic German Bread (Bauernbrot) Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,1 large loaf
"
	Mini Pumpkin Whoopie Pies Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.012, 0, 0.11339797017633384]",1.588472597380507,4.7,allrecipes,36 sandwich cookies
"
	Whole Rice and Lentils (Majadara) Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,8 servings
"
	Alabama Slammer II Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,1 serving
Fresh Seafood Pasta Recipe : Emeril Lagasse : Recipes : Food Network,True,"['cheese', 'egg']","[0.024, 0.024]",0.43920000000000003,4,food network,4 to 6 servings		
Wild Rice Salad Recipe : Paula Deen : Recipes : Food Network,False,[],0,0.0,5,food network,8 servings		
Grilled Halibut Fish Sandwiches with Tartar Sauce Recipe : Rachael Ray : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"









Spicy Asian-Style Pasta Salad Recipe
 at Epicurious.com",False,[],0,0.0,4.9,epicurious, Serves 6
"
	Gone with the Wind Cake Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.018000000000000002, 0.018000000000000002]",0.1728,4.7,allrecipes,1 -9 or 10 inch tube pan
"
	Chocolate Kiss Cookies Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,3 dozen
"
	Roasted Sweet Potatoes & Onions Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,6 servings
"
	Marinated Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,8 servings
"
	Mama's Balsamic Vinaigrette Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,1.5 cups
"
	The Best Meatloaf Recipe - Allrecipes.com
",True,"['beef', 'egg', 'beef']","[0.6802721088435374, 0.006, 0]",18.39614693877551,4.5,allrecipes,6 servings
"
	St. Louis Toasted Ravioli Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.006, 0.7229120598741282, 0]",9.788112808300731,4.5,allrecipes,2 dozen
Caramel Sauce Recipe : Ina Garten : Recipes : Food Network,False,[],0,0.0,4,food network,1 3/4 cups		
"
	Festive Prune Cake Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.7,allrecipes,1 9x13 inch cake or 2-8 inch rounds
Perfect Citrus Turkey and Gravy Recipe : Danny Boome : Recipes : Food Network,True,"['turkey', 'chicken']","[5.895691609977324, 0]",64.26303854875283,5,food network,8 to 12 servings		
"
	Turkey Picadillo Recipe - Allrecipes.com
",True,['turkey'],[0.5953393434257527],6.489198843340704,2.8,allrecipes,4 servings
Fresh Lemon and Lavender Ice Cream Recipe : Emeril Lagasse : Recipes : Food Network,True,['egg'],[0.048],0.2304,4,food network,1 quart		
"
	Thai Basil Rolls with Hoisin-Peanut Sauce Recipe - Allrecipes.com
",True,['pork'],[0.22675736961451246],2.7437641723356005,4.3,allrecipes,12 rolls
Chickpea Chili Recipe | MyRecipes.com,True,['chicken'],[0],0.0,,myrecipes,8 servings (serving size: 1 cup chili and 3/4 cup couscous)
"
	Instant Pistachio Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,12 servings
"









Eggplant-and-Bulgur-Stuffed Vegetables Recipe
 at Epicurious.com",True,['egg'],[0.015],0.072,3.75,epicurious, Makes 8 first-course servings
"
	Homemade Albondigas Soup Recipe - Allrecipes.com
",True,"['beef', 'chicken']","[0.4535147392290249, 0.524465612065544]",15.863710682435926,4.3,allrecipes,8 cups
"









Raw Tomatillo Salsa Recipe
 at Epicurious.com",False,[],0,0.0,5.0,epicurious, Makes 1 cup
"
	Bulgur Wheat with Dried Cranberries Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.1,allrecipes,2 servings
"









Split-Pea Soup with Chorizo Recipe
 at Epicurious.com",True,['chicken'],[0],0.0,5.0,epicurious," Makes about 10 cups, serving 4 to 6"
"
	The Amazing Swedish Meatball Recipe - Allrecipes.com
",True,"['beef', 'pork', 'egg']","[0.4535147392290249, 0.22675736961451246, 0.006]",15.017462131519274,3.4,allrecipes,6 servings
Swedish Pancakes Recipe : Food Network Kitchens : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,4,food network,12 pancakes		
"
	Apple Strudel Muffins Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.5,allrecipes,12 muffins
"
	PHILADELPHIA New York Cheesecake III Recipe - Allrecipes.com
",True,"['cheese', 'egg']","[0, 0.024]",0.1152,4.7,allrecipes,16 servings
"
	Cilantro-Lime Dressing Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,1 1/2 cups
Basic Pizza Dough Recipe : Paula Deen : Recipes : Food Network,False,[],0,0.0,5,food network,2 (12-inch) pizzas		
"









My Favorite Mexican Casserole Recipe
 at Epicurious.com",True,"['chicken', 'cheese', 'cheese']","[0.4535147392290249, 0.17009695526450075, 0.17009695526450075]",7.721869492821792,4.5,epicurious, Makes 8 servings
Green Beans with Roasted Corn and Green Onions Recipe :   : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,5,food network,4 servings		
"
	Old Plantation Rolls Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.6,allrecipes,2 dozen
"
	Grilled Salmon with Honey-Soy Marinade  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,8 servings
Roast Turkey with Truffle Butter Recipe : Ina Garten : Recipes : Food Network,True,['turkey'],[12.244897959183673],133.46938775510205,5,food network,8 servings		
"









Lemon Tart Recipe
 at Epicurious.com",True,"['egg', 'egg']","[0.012, 0.012]",0.1152,4.65,epicurious, Makes 8 servings
Chocolate Dipped Cannoli Recipe : Paula Deen : Recipes : Food Network,True,['cheese'],[0],0.0,4,food network,12 servings		
"
	Sherry's German Turkey Recipe - Allrecipes.com
",True,"['turkey', 'turkey']","[8.616780045351474, 0]",93.92290249433107,4.7,allrecipes,18 servings
"
	White Sangria Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,1 gallon
Warm Scallop BLT Salad Recipe :   : Recipes : Food Network,False,[],0,0.0,5,food network,2 servings		
